Date,SPY,BND,GLD,QQQ,VTI
2011-12-22,99.62847137451172,59.32817459106445,156.0399932861328,49.58075714111328,51.30107498168945
2011-12-23,100.51922607421875,59.403804779052734,156.30999755859375,50.00880432128906,51.692317962646484
2011-12-27,100.5987548828125,59.261146545410156,154.91000366210938,50.19533920288086,51.70030975341797
2011-12-28,99.27855682373047,59.48936080932617,151.02999877929688,49.61519241333008,51.06951904296875
2011-12-29,100.30449676513672,59.53927993774414,150.33999633789062,49.972198486328125,51.57255172729492
2011-12-30,99.81141662597656,59.58211135864258,151.99000549316406,49.829410552978516,51.34100341796875
2012-01-03,101.40203857421875,59.39668655395508,155.9199981689453,50.784400939941406,52.067604064941406
2012-01-04,101.56110382080078,59.42519760131836,156.7100067138672,50.99860382080078,52.091552734375
2012-01-05,101.83148193359375,59.403804779052734,157.77999877929688,51.41808319091797,52.32311248779297
2012-01-06,101.56901550292969,59.43949890136719,157.1999969482422,51.596595764160156,52.203346252441406
2012-01-09,101.81558227539062,59.48936080932617,156.5,51.427001953125,52.32311248779297
2012-01-10,102.6983871459961,59.46086502075195,158.63999938964844,51.80187225341797,52.84211730957031
2012-01-11,102.7540512084961,59.60352325439453,159.6699981689453,51.90898132324219,52.93791961669922
2012-01-12,103.00059509277344,59.5179328918457,160.3800048828125,52.11425018310547,53.065670013427734
2012-01-13,102.4677505493164,59.69622802734375,159.25999450683594,51.926815032958984,52.818172454833984
2012-01-17,102.86541748046875,59.64631271362305,160.5,52.39986038208008,52.93791961669922
2012-01-18,104.00267791748047,59.632057189941406,161.60000610351562,53.096012115478516,53.576683044433594
2012-01-19,104.55146789550781,59.574974060058594,161.22000122070312,53.426265716552734,53.90406036376953
2012-01-20,104.94115447998047,59.46086502075195,162.07000732421875,53.34593963623047,53.920021057128906
2012-01-23,104.67074584960938,59.3895378112793,163.16000366210938,53.3637809753418,53.93598556518555
2012-01-24,104.55146789550781,59.403804779052734,162.00999450683594,53.265602111816406,53.92799758911133
2012-01-25,105.42625427246094,59.574974060058594,166.4199981689453,53.93498992919922,54.423065185546875
2012-01-26,104.8855209350586,59.73187255859375,167.27000427246094,53.7475471496582,54.14360046386719
