"Date","Price","Open","High","Low","Vol.","Change %"
"21/04/2023","832.7909","820.1616","832.7909","813.4755","10.73K","1.54%"
"20/04/2023","820.1616","850.2491","850.2491","816.4471","10.40K","-3.96%"
"19/04/2023","853.9636","875.8791","875.8791","842.8201","10.10K","-0.09%"
"18/04/2023","854.7065","859.5353","866.9643","850.9919","6.64K","-0.90%"
"17/04/2023","862.5069","835.3910","883.3081","832.0480","16.28K","2.20%"
"14/04/2023","843.9344","835.7625","852.1063","825.7333","9.31K","-0.35%"
"13/04/2023","846.9060","810.5039","849.1347","803.8178","17.50K","4.11%"
"12/04/2023","813.4755","835.7625","839.4770","806.4180","14.14K","-2.14%"
"11/04/2023","831.3051","833.1623","846.5345","824.2476","10.27K","0.13%"
"06/04/2023","830.1907","820.9045","835.7625","795.6459","11.27K","-0.04%"
"05/04/2023","830.5622","846.9060","860.6496","823.5046","11.73K","-2.74%"
"04/04/2023","853.9636","854.7065","879.2222","843.9344","13.94K","0.00%"
"03/04/2023","853.9636","849.8776","861.7640","839.4770","10.56K","0.92%"
"31/03/2023","846.1631","837.9912","847.6489","813.1041","12.58K","0.89%"
"30/03/2023","838.7341","793.0457","839.4770","787.4740","29.45K","5.42%"
"29/03/2023","795.6459","918.9673","923.7962","777.0734","88.83K","-16.75%"
"28/03/2023","955.7409","945.7117","963.1698","940.5114","9.65K","2.92%"
"27/03/2023","928.6250","1,005.1437","1,006.6295","920.4531","16.38K","-5.91%"
"24/03/2023","986.9426","1,011.8298","1,015.9158","972.4561","11.68K","-2.92%"
"23/03/2023","1,016.6586","1,010.3440","1,024.8304","1,000.6863","7.55K","-0.29%"
"22/03/2023","1,019.6303","1,016.6586","1,030.4023","1,009.2296","10.32K","1.48%"
"21/03/2023","1,004.7722","980.6280","1,017.4016","979.1422","14.23K","4.84%"
"20/03/2023","958.3410","949.7976","969.8560","900.3948","20.92K","-0.69%"
"17/03/2023","965.0271","1,025.9449","1,041.1744","965.0271","41.04K","-5.18%"
"16/03/2023","1,017.7730","1,047.4890","1,050.4606","999.5720","17.45K","0.15%"
"15/03/2023","1,016.2872","1,088.3485","1,088.3485","998.4576","26.51K","-6.62%"
"14/03/2023","1,088.3485","1,066.0615","1,091.6917","1,049.3463","14.23K","1.95%"
"13/03/2023","1,067.5472","1,081.6624","1,098.3776","1,024.0876","29.58K","-2.91%"
"10/03/2023","1,099.4919","1,099.4919","1,106.9210","1,081.2910","20.77K","-2.73%"
"09/03/2023","1,130.3223","1,119.5503","1,140.3514","1,105.4352","13.19K","0.20%"
"08/03/2023","1,128.0938","1,128.0938","1,162.6385","1,116.2072","17.32K","-0.69%"
"07/03/2023","1,135.8940","1,118.0645","1,170.8104","1,102.0920","25.44K","1.22%"
"06/03/2023","1,122.1505","1,079.4337","1,143.3231","1,077.9479","43.69K","7.55%"
"03/03/2023","1,043.4030","1,057.1467","1,065.3186","1,032.6310","14.33K","-0.67%"
"02/03/2023","1,050.4606","1,028.1736","1,064.5757","1,014.0585","21.90K","0.18%"
"01/03/2023","1,048.6034","1,045.2603","1,113.9786","1,040.4315","51.11K","5.02%"
"28/02/2023","998.4576","995.8574","1,009.9725","976.9135","13.23K","0.75%"
"27/02/2023","991.0286","933.8253","1,004.7722","933.0824","18.97K","5.04%"
"24/02/2023","943.4830","973.9419","978.0278","928.9964","15.34K","-2.50%"
"23/02/2023","967.6273","975.0562","994.3717","962.0555","9.34K","-0.15%"
"22/02/2023","969.1131","947.9404","977.2849","933.4538","13.28K","1.16%"
"21/02/2023","957.9696","1,003.6579","1,012.2012","953.1407","22.72K","-5.81%"
"20/02/2023","1,017.0301","1,031.8881","1,040.8029","1,004.4008","18.74K","-1.19%"
"17/02/2023","1,029.2878","995.4860","1,051.9464","970.9703","35.75K","2.40%"
"16/02/2023","1,005.1437","962.0555","1,005.1437","932.7110","47.75K","14.61%"
"15/02/2023","876.9935","884.0510","885.1653","866.9643","7.01K","-1.01%"
"14/02/2023","885.9082","893.7087","893.7087","876.2505","9.27K","-0.58%"
"13/02/2023","891.1086","884.4225","894.4516","872.9075","8.43K","-0.08%"
"10/02/2023","891.8514","908.9381","919.3388","875.5077","14.36K","-3.19%"
"09/02/2023","921.1960","932.3395","936.0540","917.1101","8.67K","-0.40%"
"08/02/2023","924.9105","921.1960","936.7969","913.0241","12.63K","1.38%"
"07/02/2023","912.2812","903.3664","913.0241","889.2513","8.06K","0.82%"
"06/02/2023","904.8522","922.6818","936.0540","903.3664","14.74K","-4.02%"
"03/02/2023","942.7401","967.9987","967.9987","936.0540","15.98K","-3.64%"
"02/02/2023","978.3993","930.1108","978.3993","926.3963","31.33K","8.13%"
"01/02/2023","904.8522","894.4516","918.2244","889.9942","10.74K","1.00%"
"31/01/2023","895.9374","876.6220","899.6519","868.8216","14.12K","1.52%"
"30/01/2023","882.5652","889.2513","889.2513","869.5644","7.92K","-0.92%"
"27/01/2023","890.7371","884.0510","898.1661","868.0787","9.75K","1.40%"
"26/01/2023","878.4792","860.2782","887.7655","859.1639","11.71K","2.96%"
"25/01/2023","853.2206","880.3365","884.0510","848.0204","17.91K","-1.63%"
"24/01/2023","867.3357","900.3948","907.0809","867.3357","14.00K","-3.27%"
"23/01/2023","896.6803","920.8246","933.0824","895.9374","21.03K","2.03%"
"20/01/2023","878.8507","881.0794","889.6227","872.5361","15.09K","1.07%"
"19/01/2023","869.5644","913.0241","921.9389","866.2214","30.58K","-6.25%"
"18/01/2023","927.5107","952.3978","963.9127","926.0249","17.10K","-2.76%"
"17/01/2023","953.8836","973.9419","976.5421","939.3971","22.08K","-3.46%"
"16/01/2023","988.0570","951.2835","994.7431","946.4546","19.59K","2.39%"
"13/01/2023","965.0271","991.7715","998.4576","944.2259","24.96K","-0.84%"
"12/01/2023","973.1990","922.6818","973.9419","918.9673","39.75K","6.81%"
"11/01/2023","911.1668","841.7057","928.6250","833.9053","45.71K","6.19%"
"10/01/2023","858.0495","874.7648","898.9090","832.0480","28.15K","-2.78%"
"09/01/2023","882.5652","836.5054","882.5652","820.9045","30.16K","7.80%"
"06/01/2023","818.6758","817.1900","820.1616","790.4456","30.66K","-1.52%"
"05/01/2023","831.3051","842.4486","880.7079","829.0764","25.26K","-2.06%"
"04/01/2023","848.7632","822.7618","848.7632","808.2752","17.28K","4.58%"
"03/01/2023","811.6182","803.0749","836.5054","772.6160","34.17K","1.02%"
"02/01/2023","803.4464","713.9269","803.4464","696.9888","48.75K","20.01%"
"30/12/2022","669.5015","676.0390","679.3078","665.6384","8.13K","-1.74%"
"29/12/2022","681.3879","653.4548","683.3194","648.9974","17.70K","3.27%"
"28/12/2022","659.8438","673.0674","676.9305","658.2094","9.57K","-1.86%"
"27/12/2022","672.3245","681.3879","686.8853","664.3012","11.12K","-0.64%"
"23/12/2022","676.6333","674.2560","683.4680","664.4498","11.92K","0.91%"
"22/12/2022","670.5415","683.4680","685.8453","662.9640","11.21K","-2.38%"
"21/12/2022","686.8853","667.8671","687.9254","659.6952","13.25K","3.77%"
"20/12/2022","661.9239","647.6602","665.0441","638.8940","14.75K","-0.36%"
"19/12/2022","664.3012","630.7221","670.0958","626.2647","17.05K","4.98%"
"16/12/2022","632.8022","643.9457","665.6384","632.8022","32.25K","-1.91%"
"15/12/2022","645.1344","683.6166","695.6516","645.1344","30.70K","-8.63%"
"14/12/2022","706.0522","719.5729","720.6130","698.4746","11.45K","-2.48%"
"13/12/2022","724.0303","717.1957","747.7288","703.3777","18.84K","1.75%"
"12/12/2022","711.5496","711.1039","717.9386","694.1658","11.22K","-0.04%"
"09/12/2022","711.8468","724.4761","726.2590","696.8402","11.43K","-1.40%"
"08/12/2022","721.9502","709.4695","729.5278","700.2575","10.97K","1.33%"
"07/12/2022","712.4411","709.4695","721.0587","701.8919","16.06K","-0.68%"
"06/12/2022","717.3442","741.4142","754.0435","714.9670","17.99K","-4.35%"
"05/12/2022","749.9575","766.3013","769.6444","745.8716","12.80K","-2.79%"
"02/12/2022","771.5017","765.1870","785.6168","758.5009","12.29K","0.24%"
"01/12/2022","769.6444","777.8163","790.0742","762.5869","20.87K","3.39%"
"30/11/2022","744.3858","761.8439","770.0159","742.6028","21.25K","-2.20%"
"29/11/2022","761.1010","780.4165","785.6168","757.3866","15.38K","-1.91%"
"28/11/2022","775.9591","809.0181","813.1041","773.3589","16.97K","-4.79%"
"25/11/2022","814.9613","824.6190","824.6190","800.8462","14.82K","-1.75%"
"24/11/2022","829.4479","798.2460","837.2483","792.6743","23.33K","5.03%"
"23/11/2022","789.7027","803.8178","805.6751","772.9874","18.64K","-1.48%"
"22/11/2022","801.5891","752.1862","806.7894","745.1287","21.35K","5.99%"
"21/11/2022","756.2722","768.9015","772.6160","752.5577","17.71K","-2.54%"
"18/11/2022","775.9591","817.1900","817.1900","771.5017","19.36K","-4.44%"
"17/11/2022","811.9897","800.1033","822.7618","791.1885","23.93K","2.73%"
"16/11/2022","790.4456","843.1915","851.3634","788.2169","27.81K","-7.84%"
"15/11/2022","857.6780","850.6205","872.1646","828.7050","21.25K","-0.94%"
"14/11/2022","865.8500","869.5644","873.2790","825.7333","31.00K","1.92%"
"11/11/2022","849.5062","779.3021","849.5062","772.6160","43.46K","11.24%"
"10/11/2022","763.7012","722.0988","763.7012","711.4010","24.93K","4.86%"
"09/11/2022","728.3392","729.8250","735.3224","713.7783","14.54K","-1.29%"
"08/11/2022","737.8483","716.1556","739.9284","714.2241","10.82K","2.48%"
"07/11/2022","720.0187","706.7951","727.4477","684.5081","13.56K","1.21%"
"04/11/2022","711.4010","694.9087","726.7048","685.2510","22.17K","2.50%"
"03/11/2022","694.0172","694.6115","711.2525","678.8620","15.40K","-1.54%"
"02/11/2022","704.8635","744.3858","746.2431","704.2692","15.47K","-4.35%"
"01/11/2022","736.9568","748.1003","755.1579","718.0871","18.37K","0.40%"
"31/10/2022","733.9852","731.7565","751.0719","727.8934","14.10K","1.40%"
"28/10/2022","723.8818","735.0253","742.9000","710.2124","19.65K","-4.00%"
"27/10/2022","754.0435","759.6152","772.2446","736.2139","30.45K","-2.12%"
"26/10/2022","770.3873","706.0522","774.8447","694.4629","56.33K","14.03%"
"25/10/2022","675.5933","758.5009","761.4725","655.2378","47.97K","-10.67%"
"24/10/2022","756.2722","766.6728","777.4448","730.5679","40.77K","2.17%"
"21/10/2022","740.2256","650.0375","766.6728","647.8088","73.88K","11.85%"
"20/10/2022","661.7753","652.2662","665.6384","635.1795","18.97K","0.88%"
"19/10/2022","655.9807","661.3296","671.5816","642.7571","23.33K","-0.96%"
"18/10/2022","662.3696","677.5248","686.4396","657.4665","30.02K","-1.15%"
"17/10/2022","670.0958","640.3798","673.9589","639.6369","28.54K","5.57%"
"14/10/2022","634.7338","653.0091","655.0892","622.8474","27.29K","-1.43%"
"13/10/2022","643.9457","595.8058","647.5116","593.2799","30.16K","5.07%"
"12/10/2022","612.8925","609.4752","623.2931","591.0512","25.85K","0.22%"
"11/10/2022","611.5553","600.1146","624.4817","597.2916","17.99K","-0.12%"
"10/10/2022","612.2982","618.0928","625.2246","603.3834","19.51K","-3.40%"
"07/10/2022","633.8423","649.7403","663.5583","625.9675","14.31K","-2.00%"
"06/10/2022","646.7687","657.7637","667.1242","636.3681","17.98K","-0.84%"
"05/10/2022","652.2662","687.1825","690.8970","642.7571","27.26K","-5.08%"
"04/10/2022","687.1825","659.5466","693.8686","659.2495","40.81K","8.06%"
"03/10/2022","635.9224","601.7490","659.8438","591.3484","49.33K","4.90%"
"30/09/2022","606.2064","649.4432","666.0841","596.5487","66.67K","-5.69%"
"29/09/2022","642.7571","580.0563","652.5634","543.3571","58.49K","10.64%"
"28/09/2022","580.9478","572.0330","580.9478","550.7861","28.07K","1.22%"
"27/09/2022","573.9645","565.7926","587.4853","563.1182","23.00K","3.15%"
"26/09/2022","556.4321","534.8880","575.0046","531.9164","27.80K","2.86%"
"23/09/2022","540.9798","577.3819","581.2450","537.8596","41.60K","-6.06%"
"22/09/2022","575.8961","600.2632","605.0178","575.8961","26.62K","-5.95%"
"21/09/2022","612.2982","602.7891","619.1329","600.2632","17.46K","-0.63%"
"20/09/2022","616.1613","646.1744","647.6602","606.9493","21.48K","-4.29%"
"19/09/2022","643.7971","607.9894","653.9006","601.0061","32.76K","4.99%"
"16/09/2022","613.1897","641.1227","643.3514","609.4752","88.65K","-5.99%"
"15/09/2022","652.2662","690.7484","699.5146","647.2145","32.58K","-4.52%"
"14/09/2022","683.1708","673.0674","700.5547","669.2043","25.87K","0.94%"
"13/09/2022","676.7819","732.4994","751.8148","676.7819","37.22K","-7.31%"
"12/09/2022","730.1221","696.8402","763.3297","694.1658","40.44K","5.84%"
"09/09/2022","689.8569","659.3980","692.5314","655.9807","37.58K","5.52%"
"08/09/2022","653.7520","746.6145","754.0435","636.3681","107.79K","-15.14%"
"07/09/2022","770.3873","774.8447","789.7027","752.1862","14.07K","-1.00%"
"06/09/2022","778.1878","788.9598","814.9613","773.7304","16.88K","-1.60%"
"05/09/2022","790.8170","762.2154","793.0457","754.7864","15.61K","0.05%"
"02/09/2022","790.4456","749.5861","794.9030","746.6145","29.91K","6.61%"
"01/09/2022","741.4142","746.6145","764.0726","728.3392","20.36K","-1.33%"
"31/08/2022","751.4434","741.2656","762.9583","736.0653","15.10K","2.13%"
"30/08/2022","735.7682","745.1287","774.1018","733.6880","22.06K","-0.08%"
"29/08/2022","736.3625","727.8934","746.6145","719.1272","13.80K","-0.86%"
"26/08/2022","742.7514","766.6728","783.0166","741.4142","13.19K","-2.32%"
"25/08/2022","760.3582","775.9591","776.3305","750.3290","10.91K","-0.87%"
"24/08/2022","767.0443","757.7580","768.5300","739.9284","13.01K","0.44%"
"23/08/2022","763.7012","746.6145","778.9307","738.2940","12.40K","1.38%"
"22/08/2022","753.3006","792.6743","792.6743","749.2147","15.88K","-4.52%"
"19/08/2022","788.9598","800.4747","801.9606","783.0166","10.65K","-2.48%"
"18/08/2022","809.0181","800.8462","810.1324","789.3312","10.88K","0.83%"
"17/08/2022","802.3320","857.6780","861.3926","800.8462","15.91K","-6.01%"
"16/08/2022","853.5921","875.8791","881.0794","845.7917","9.29K","-2.05%"
"15/08/2022","871.4217","876.2505","879.2222","857.3066","6.86K","-0.76%"
"12/08/2022","878.1078","881.0794","894.4516","874.3933","7.76K","-0.21%"
"11/08/2022","879.9651","898.5376","904.1093","876.2505","7.45K","-0.84%"
"10/08/2022","887.3940","840.2199","891.8514","824.2476","16.43K","5.06%"
"09/08/2022","844.6773","875.8791","876.2505","835.3910","13.08K","-4.29%"
"08/08/2022","882.5652","876.6220","889.6227","862.1354","7.64K","0.98%"
"05/08/2022","874.0218","889.2513","903.7378","862.5069","9.44K","-1.47%"
"04/08/2022","887.0226","914.8813","927.5107","878.4792","17.11K","-2.45%"
"03/08/2022","909.3096","868.0787","914.8813","853.9636","15.02K","4.08%"
"02/08/2022","873.6504","866.9643","873.6504","837.9912","12.45K","-0.21%"
"01/08/2022","875.5077","900.0234","901.8806","850.9919","17.23K","-1.79%"
"29/07/2022","891.4800","840.2199","902.2521","833.5338","31.80K","7.77%"
"28/07/2022","827.2192","868.0787","881.4508","802.7034","28.98K","-3.59%"
"27/07/2022","858.0495","740.6713","863.2498","710.0638","52.15K","16.24%"
"26/07/2022","738.1454","780.0450","787.4740","738.1454","25.79K","-4.55%"
"25/07/2022","773.3589","806.4180","807.1608","771.8731","18.19K","-4.58%"
"22/07/2022","810.5039","806.7894","845.4202","788.2169","17.21K","-0.27%"
"21/07/2022","812.7326","858.0495","872.9075","810.5039","22.84K","-5.57%"
"20/07/2022","860.6496","839.4770","868.0787","835.3910","16.29K","1.71%"
"19/07/2022","846.1631","823.1332","850.2491","817.1900","14.38K","1.47%"
"18/07/2022","833.9053","832.7909","856.5637","825.3619","19.92K","1.04%"
"15/07/2022","825.3619","788.5883","835.3910","785.6168","29.25K","5.21%"
"14/07/2022","784.5024","813.1041","824.9905","774.8447","19.60K","-4.56%"
"13/07/2022","822.0189","815.7042","854.7065","801.9606","20.54K","0.27%"
"12/07/2022","819.7902","810.5039","825.7333","781.9022","26.66K","-1.39%"
"11/07/2022","831.3051","860.6496","898.1661","817.9329","21.26K","-8.73%"
"08/07/2022","910.7954","894.0802","934.9397","876.9935","22.34K","2.12%"
"07/07/2022","891.8514","850.2491","896.3089","842.0771","25.44K","6.00%"
"06/07/2022","841.3342","794.9030","847.2775","780.0450","40.01K","9.37%"
"05/07/2022","769.2730","852.8492","879.5936","767.7871","47.02K","-8.57%"
"04/07/2022","841.3342","946.4546","950.9120","835.3910","37.98K","-10.62%"
"01/07/2022","941.2543","939.3971","968.7416","921.9389","17.25K","-0.90%"
"30/06/2022","949.7976","961.6840","984.7139","921.1960","24.39K","-3.40%"
"29/06/2022","983.2282","1,021.4875","1,047.4890","976.9135","21.98K","-6.43%"
"28/06/2022","1,050.8320","1,029.2878","1,090.9487","1,020.0017","26.51K","3.44%"
"27/06/2022","1,015.9158","1,021.4875","1,087.6056","1,009.9725","31.04K","-0.33%"
"24/06/2022","1,019.2588","1,023.7162","1,028.1736","968.7416","23.41K","2.39%"
"23/06/2022","995.4860","993.2573","1,042.6602","949.0548","49.05K","6.18%"
"22/06/2022","937.5398","901.8806","943.1115","885.5368","28.84K","1.86%"
"21/06/2022","920.4531","980.6280","1,006.6295","920.4531","35.41K","-5.13%"
"20/06/2022","970.2274","962.7984","981.3709","892.9658","52.98K","1.44%"
"17/06/2022","956.4837","928.2536","964.2842","915.2528","51.83K","1.74%"
"16/06/2022","940.1399","1,002.1721","1,013.3156","911.5383","55.75K","-7.36%"
"15/06/2022","1,014.8014","1,040.0601","1,112.4927","973.1990","49.54K","-5.17%"
"14/06/2022","1,070.1475","1,398.1378","1,399.2522","969.1131","126.00K","-23.38%"
"13/06/2022","1,396.6520","1,544.4891","1,544.4891","1,374.3650","45.66K","-10.98%"
"10/06/2022","1,569.0048","1,699.7552","1,708.6700","1,569.0048","25.78K","-8.53%"
"09/06/2022","1,715.3561","1,857.2500","1,860.2216","1,711.6416","27.12K","-7.75%"
"08/06/2022","1,859.4788","1,956.0557","1,986.5146","1,810.4473","18.73K","-5.83%"
"07/06/2022","1,974.6282","1,944.1693","1,989.4862","1,910.7388","11.23K","0.15%"
"06/06/2022","1,971.6566","1,944.1693","2,011.7732","1,928.5684","12.22K","2.39%"
"03/06/2022","1,925.5968","1,944.9122","1,956.0557","1,881.0228","17.11K","-0.65%"
"02/06/2022","1,938.2261","1,805.2469","1,949.3696","1,774.0452","23.02K","7.99%"
"01/06/2022","1,794.8464","1,820.1050","1,905.5385","1,774.0452","19.77K","-1.23%"
"31/05/2022","1,817.1334","1,827.5341","1,842.3920","1,797.8180","9.25K","-0.89%"
"30/05/2022","1,833.4772","1,869.8793","1,903.3098","1,833.4772","7.42K","-1.04%"
"27/05/2022","1,852.7926","1,857.2500","1,870.6222","1,829.0198","7.23K","0.24%"
"26/05/2022","1,848.3352","1,794.1035","1,852.7926","1,779.2455","7.09K","3.11%"
"25/05/2022","1,792.6177","1,794.1035","1,800.7896","1,733.1857","8.36K","0.50%"
"24/05/2022","1,783.7029","1,823.8195","1,851.3068","1,783.7029","10.31K","-4.34%"
"23/05/2022","1,864.6790","1,886.9659","1,896.6237","1,797.0751","13.43K","0.97%"
"20/05/2022","1,846.8494","1,762.1588","1,855.7642","1,745.0721","20.14K","5.70%"
"19/05/2022","1,747.3008","1,708.6700","1,747.3008","1,693.8120","7.76K","0.68%"
"18/05/2022","1,735.4144","1,753.9869","1,771.8165","1,712.3845","11.80K","-1.06%"
"17/05/2022","1,753.9869","1,710.1558","1,791.8748","1,710.1558","9.59K","2.92%"
"16/05/2022","1,704.2126","1,731.7000","1,740.6147","1,688.6117","4.23K","-2.05%"
"13/05/2022","1,739.8718","1,753.2440","1,758.4443","1,714.6132","10.05K","1.96%"
"12/05/2022","1,706.4413","1,696.7836","1,719.0706","1,632.1512","11.25K","-1.54%"
"11/05/2022","1,733.1857","1,744.3292","1,766.6162","1,699.7552","11.10K","0.13%"
"10/05/2022","1,730.9570","1,754.7299","1,771.0736","1,696.7836","12.13K","0.00%"
"09/05/2022","1,730.9570","1,798.5609","1,807.4757","1,683.4114","21.52K","-4.47%"
"06/05/2022","1,811.9331","1,834.2201","1,846.1064","1,800.7896","16.48K","-0.93%"
"05/05/2022","1,829.0198","1,941.9406","1,946.3979","1,826.7911","16.31K","-3.79%"
"04/05/2022","1,901.0811","1,801.5325","1,974.6282","1,801.5325","33.35K","6.05%"
"03/05/2022","1,792.6177","1,799.3038","1,840.1633","1,778.5026","14.40K","0.58%"
"02/05/2022","1,782.2170","1,719.8135","1,783.7029","1,664.8389","12.04K","2.52%"
"29/04/2022","1,738.3860","1,759.1873","1,811.1902","1,731.7000","11.13K","0.34%"
"28/04/2022","1,732.4427","1,664.8389","1,762.1588","1,656.6670","18.46K","6.10%"
"27/04/2022","1,632.8942","1,701.9839","1,701.9839","1,554.1469","15.04K","-0.77%"
"26/04/2022","1,645.5236","1,718.3278","1,718.3278","1,645.5236","10.32K","-2.16%"
"25/04/2022","1,681.9257","1,685.6401","1,771.8165","1,647.0093","16.46K","-0.18%"
"22/04/2022","1,684.8972","1,668.5533","1,700.4980","1,659.6385","7.81K","-0.61%"
"21/04/2022","1,695.2979","1,693.8120","1,713.8702","1,683.4114","8.48K","1.20%"
"20/04/2022","1,675.2395","1,708.6700","1,737.6431","1,674.4966","9.22K","-1.27%"
"19/04/2022","1,696.7836","1,671.5250","1,735.4144","1,632.8942","14.78K","2.98%"
"14/04/2022","1,647.7522","1,561.5758","1,722.0422","1,561.5758","27.51K","5.27%"
"13/04/2022","1,565.2903","1,634.3800","1,634.3800","1,546.7178","11.68K","-4.05%"
"12/04/2022","1,631.4084","1,595.7491","1,640.3232","1,583.1199","9.09K","-0.09%"
"11/04/2022","1,632.8942","1,650.7238","1,671.5250","1,619.5220","10.12K","-1.43%"
"08/04/2022","1,656.6670","1,668.5533","1,674.4966","1,621.0078","10.61K","1.27%"
"07/04/2022","1,635.8658","1,707.1842","1,723.5280","1,630.6655","15.71K","-3.59%"
"06/04/2022","1,696.7836","1,772.5594","1,779.2455","1,684.1543","13.03K","-4.27%"
"05/04/2022","1,772.5594","1,869.8793","1,873.5938","1,768.1021","9.93K","-5.28%"
"04/04/2022","1,871.3651","1,831.9915","1,871.3651","1,811.9331","8.01K","3.36%"
"01/04/2022","1,810.4473","1,842.3920","1,860.2216","1,804.5042","9.33K","-1.61%"
"31/03/2022","1,840.1633","1,938.2261","1,946.3979","1,839.4204","14.10K","-5.28%"
"30/03/2022","1,942.6835","1,985.7717","1,988.7433","1,933.7687","7.74K","-1.54%"
"29/03/2022","1,973.1425","1,967.1992","1,989.4862","1,930.0542","16.93K","3.15%"
"28/03/2022","1,912.9675","1,953.8270","1,976.8569","1,904.7957","8.58K","-1.57%"
"25/03/2022","1,943.4264","1,968.6851","1,986.5146","1,941.1978","9.26K","-1.65%"
"24/03/2022","1,976.1140","2,014.7448","2,023.6595","1,962.7418","9.29K","-2.42%"
"23/03/2022","2,025.1454","2,079.3772","2,079.3772","2,019.9451","7.21K","-2.15%"
"22/03/2022","2,069.7195","2,080.1201","2,095.7209","2,030.3457","9.64K","-0.50%"
"21/03/2022","2,080.1201","2,142.5237","2,149.2097","2,075.6626","8.67K","-3.65%"
"18/03/2022","2,158.8674","2,068.2336","2,161.0962","2,010.2874","26.54K","3.71%"
"17/03/2022","2,081.6057","2,106.1216","2,153.6670","2,048.9182","22.24K","3.78%"
"16/03/2022","2,005.8300","1,949.3696","2,041.4893","1,945.6552","17.30K","4.81%"
"15/03/2022","1,913.7104","1,915.9391","1,953.8270","1,880.2799","11.93K","-1.08%"
"14/03/2022","1,934.5116","1,939.7119","1,989.4862","1,920.3965","12.55K","1.36%"
"11/03/2022","1,908.5101","1,920.3965","1,996.1722","1,901.0811","8.76K","-0.12%"
"10/03/2022","1,910.7388","1,958.2844","1,967.1992","1,881.0228","10.76K","-0.69%"
"09/03/2022","1,924.1110","1,841.6490","1,934.5116","1,829.7627","17.36K","8.92%"
"08/03/2022","1,766.6162","1,737.6431","1,877.3083","1,730.9570","13.77K","0.00%"
"07/03/2022","1,766.6162","1,787.4174","1,848.3352","1,722.0422","15.82K","-5.86%"
"04/03/2022","1,876.5654","2,005.8300","2,020.6880","1,869.8793","14.13K","-7.71%"
"03/03/2022","2,033.3173","2,009.5446","2,110.5789","1,988.7433","18.05K","1.63%"
"02/03/2022","2,000.6298","1,842.3920","2,000.6298","1,777.0168","27.45K","5.90%"
"01/03/2022","1,889.1947","2,191.5549","2,265.8450","1,839.4204","56.37K","-20.38%"
"28/02/2022","2,372.8225","2,253.9585","2,382.4802","2,245.7866","11.84K","2.63%"
"25/02/2022","2,311.9048","2,239.1006","2,318.5908","2,234.6433","12.82K","4.46%"
"24/02/2022","2,213.0991","2,190.8120","2,218.2993","2,134.3518","19.70K","-2.71%"
"23/02/2022","2,274.7598","2,352.7644","2,392.1379","2,263.6162","10.83K","-3.19%"
"22/02/2022","2,349.7927","2,315.6194","2,401.0527","2,297.7898","8.89K","-1.40%"
"21/02/2022","2,383.2231","2,432.9976","2,456.0273","2,374.3083","6.84K","-1.11%"
"18/02/2022","2,409.9675","2,439.6836","2,479.0574","2,409.9675","7.57K","-1.46%"
"17/02/2022","2,445.6267","2,467.1709","2,500.6013","2,433.7405","6.81K","-0.78%"
"16/02/2022","2,464.9421","2,485.7434","2,498.3728","2,431.5117","3.87K","-0.45%"
"15/02/2022","2,476.0857","2,447.1125","2,502.0872","2,445.6267","5.26K","0.33%"
"14/02/2022","2,467.9138","2,423.3398","2,479.0574","2,369.1082","10.37K","-0.54%"
"11/02/2022","2,481.2859","2,376.5371","2,509.5161","2,357.9646","12.70K","4.28%"
"10/02/2022","2,379.5088","2,375.7942","2,408.4817","2,275.5027","23.28K","-4.50%"
"09/02/2022","2,491.6865","2,412.9392","2,508.0305","2,412.9392","8.92K","4.29%"
"08/02/2022","2,389.1665","2,387.6807","2,397.3384","2,367.6223","5.26K","-0.16%"
"07/02/2022","2,392.8809","2,428.5400","2,429.2830","2,374.3083","6.05K","-0.09%"
"04/02/2022","2,395.1096","2,444.1411","2,444.1411","2,375.0513","11.44K","-0.49%"
"03/02/2022","2,406.9961","2,542.9468","2,600.1499","2,400.3098","22.33K","-7.46%"
"02/02/2022","2,600.8928","2,436.7119","2,706.3848","2,409.2246","42.85K","8.16%"
"01/02/2022","2,404.7673","2,360.9363","2,438.9407","2,355.7358","11.59K","2.44%"
"31/01/2022","2,347.5640","2,360.9363","2,368.3652","2,297.0469","8.67K","0.38%"
"28/01/2022","2,338.6492","2,338.6492","2,339.3921","2,285.9033","7.34K","0.19%"
"27/01/2022","2,334.1919","2,302.9900","2,349.0498","2,291.1035","9.19K","-0.51%"
"26/01/2022","2,346.0781","2,347.5640","2,417.3965","2,341.6208","9.08K","0.32%"
"25/01/2022","2,338.6492","2,371.3369","2,395.8525","2,317.1050","10.59K","-0.88%"
"24/01/2022","2,359.4504","2,525.8601","2,525.8601","2,346.8210","15.42K","-6.86%"
"21/01/2022","2,533.2891","2,548.1470","2,548.8899","2,511.7449","10.91K","-2.38%"
"20/01/2022","2,594.9497","2,523.6313","2,598.6643","2,511.7449","11.87K","2.95%"
"19/01/2022","2,520.6597","2,494.6582","2,531.8032","2,464.9421","12.54K","-0.67%"
"18/01/2022","2,537.7463","2,460.4849","2,537.7463","2,432.2546","12.86K","2.49%"
"17/01/2022","2,476.0857","2,364.6506","2,485.7434","2,352.7644","18.56K","6.35%"
"14/01/2022","2,328.2485","2,329.7344","2,414.4250","2,315.6194","17.36K","-0.41%"
